date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-02-09,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-09,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-09,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-09,infections,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-09,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-09,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-09,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-09,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-09,infections,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-09,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-09,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-09,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-09,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-09,infections,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-09,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-10,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-10,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-10,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-10,infections,1.05,1.5,2,2,2.5,2.95,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-10,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-10,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-10,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-10,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-10,infections,1.05,1.5,2,2,2.5,2.95,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-10,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-10,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-10,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-10,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-10,infections,1.05,1.5,2,2,2.5,2.95,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-10,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-11,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-11,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-11,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-11,infections,1.1,2,3,2.66666666666667,3.5,3.95,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-11,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-11,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-11,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-11,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-11,infections,1.1,2,3,2.66666666666667,3.5,3.95,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-11,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-11,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-11,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-11,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-11,infections,1.1,2,3,2.66666666666667,3.5,3.95,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-11,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-12,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-12,hospital_demand,0,0,0,0.166666666666667,0,0.875,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-12,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-12,infections,0,0.25,2,2,3.75,4,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-12,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-12,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-12,hospital_demand,0,0,0,0.166666666666667,0,0.875,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-12,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-12,infections,0,0.25,2,2,3.75,4,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-12,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-12,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-12,hospital_demand,0,0,0,0.166666666666667,0,0.875,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-12,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-12,infections,0,0.25,2,2,3.75,4,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-12,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-13,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-13,infections,1.125,2.25,3.5,3.66666666666667,5.5,6,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-13,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-13,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-13,infections,1.125,2.25,3.5,3.66666666666667,5.5,6,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-13,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-13,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-13,infections,1.125,2.25,3.5,3.66666666666667,5.5,6,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-13,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-14,infections,0,1,2,2.90909090909091,4.5,8,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-14,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-14,infections,0,1,2,2.90909090909091,4.5,8,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-14,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0.0909090909090909,0,0.75,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-14,infections,0,1,2,2.90909090909091,4.5,8,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-14,Rt,2.24,2.63030230254399,2.92984929395526,2.93231648104977,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-15,infections,1.25,3,4,4,5.5,6,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-15,Rt,2.34841522563534,2.63385431158415,2.92984929395526,2.94566595036691,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-15,infections,1.25,3,4,4,5.5,6,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-15,Rt,2.34841522563534,2.63385431158415,2.92984929395526,2.94566595036691,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-15,infections,1.25,3,4,4,5.5,6,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-15,Rt,2.34841522563534,2.63385431158415,2.92984929395526,2.94566595036691,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0.0833333333333333,0,0.850000000000001,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-16,infections,0,1,2,2.20833333333333,3,4.425,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-16,Rt,2.31808834384395,2.66649849922814,2.96637398010901,2.95597713086418,3.22759731415262,3.72651274290787,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0.0833333333333333,0,0.850000000000001,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-16,infections,0,1,2,2.20833333333333,3,4.425,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-16,Rt,2.31808834384395,2.66649849922814,2.96637398010901,2.95597713086418,3.22759731415262,3.72651274290787,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0.0833333333333333,0,0.850000000000001,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0.0416666666666667,0,0.425000000000001,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-16,infections,0,1,2,2.20833333333333,3,4.425,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-16,Rt,2.31808834384395,2.66649849922814,2.96637398010901,2.95597713086418,3.22759731415262,3.72651274290787,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-17,hospital_demand,0,0,0,0.0526315789473684,0,0.149999999999991,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-17,ICU_demand,0,0,0,0.0263157894736842,0,0.0749999999999957,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-17,infections,0.575,2,3.5,3.20833333333333,4.25,5.425,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-17,Rt,2.29207061786365,2.54322629629432,2.80616113662143,2.85419379223647,3.1414223449964,3.70223500315862,Additional 50% Reduction,Bangladesh,BGD,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-17,hospital_demand,0,0,0,0.0526315789473684,0,0.149999999999991,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-17,ICU_demand,0,0,0,0.0263157894736842,0,0.0749999999999957,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-17,infections,0.575,2,3.5,3.20833333333333,4.25,5.425,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-17,Rt,2.29207061786365,2.54322629629432,2.80616113662143,2.85419379223647,3.1414223449964,3.70223500315862,Maintain Status Quo,Bangladesh,BGD,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bangladesh,BGD,2020-06-01,v2
