date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-20,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-20,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-20,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-20,infections,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-20,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-20,deaths,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-20,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-20,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-20,infections,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-20,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-20,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-20,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-20,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-20,infections,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-20,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-21,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-21,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-21,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-21,infections,0,0,1,0.8,1,1.9,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-21,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-21,deaths,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-21,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-21,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-21,infections,0,0,1,0.8,1,1.9,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-21,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Maintain Status Quo,Bulgaria,BGR,2020-06-01,v2
2020-01-21,deaths,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-21,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-21,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-21,infections,0,0,1,0.8,1,1.9,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-21,Rt,1.74,1.95,2.09,2.1852,2.37,2.82675,Relax Interventions 50%,Bulgaria,BGR,2020-06-01,v2
2020-01-22,deaths,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-22,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-22,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
2020-01-22,infections,0.4,4,4,4,5,6.8,Additional 50% Reduction,Bulgaria,BGR,2020-06-01,v2
