date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-02-20,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-20,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-20,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-20,infections,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-20,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-20,deaths,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-20,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-20,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-20,infections,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-20,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-20,deaths,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-20,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-20,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-20,infections,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-20,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-21,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-21,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-21,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-21,infections,0,0.75,1,1,1.25,2,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-21,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-21,deaths,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-21,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-21,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-21,infections,0,0.75,1,1,1.25,2,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-21,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-21,deaths,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-21,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-21,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-21,infections,0,0.75,1,1,1.25,2,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-21,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-22,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-22,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-22,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-22,infections,1,1.75,3.5,3.5,5,6.65,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-22,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-22,deaths,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-22,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-22,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-22,infections,1,1.75,3.5,3.5,5,6.65,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-22,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-22,deaths,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-22,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-22,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-22,infections,1,1.75,3.5,3.5,5,6.65,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-22,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-23,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-23,hospital_demand,0,0,0,0.0476190476190476,0,0.5,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-23,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-23,infections,0,1,1,1.9047619047619,2,6,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-23,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-23,deaths,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-23,hospital_demand,0,0,0,0.0476190476190476,0,0.5,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-23,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-23,infections,0,1,1,1.9047619047619,2,6,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-23,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-23,deaths,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-23,hospital_demand,0,0,0,0.0476190476190476,0,0.5,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-23,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-23,infections,0,1,1,1.9047619047619,2,6,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-23,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-24,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-24,hospital_demand,0,0,0,0.032258064516129,0,0.25,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-24,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-24,infections,1,2,4,3.47619047619048,4,6,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-24,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-24,deaths,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-24,hospital_demand,0,0,0,0.032258064516129,0,0.25,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-24,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-24,infections,1,2,4,3.47619047619048,4,6,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-24,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Maintain Status Quo,Guinea,GIN,2020-06-01,v2
2020-02-24,deaths,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-24,hospital_demand,0,0,0,0.032258064516129,0,0.25,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-24,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-24,infections,1,2,4,3.47619047619048,4,6,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-24,Rt,2.14,2.49,2.7,2.7205112465532,2.96597067705316,3.37936534846338,Relax Interventions 50%,Guinea,GIN,2020-06-01,v2
2020-02-25,deaths,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-25,hospital_demand,0,0,0,0.0645161290322581,0,1,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-25,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
2020-02-25,infections,0,2,3,3.29032258064516,5,7.25,Additional 50% Reduction,Guinea,GIN,2020-06-01,v2
