date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-02-13,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-13,infections,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-13,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-13,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-13,infections,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-13,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-13,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-13,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-13,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-13,infections,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-13,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-14,infections,0.05,0.5,1,1.33333333333333,2,2.9,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-14,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-14,infections,0.05,0.5,1,1.33333333333333,2,2.9,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-14,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-14,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-14,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-14,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-14,infections,0.05,0.5,1,1.33333333333333,2,2.9,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-14,Rt,2.28,2.71085863775106,2.96669779680912,3.03028533986532,3.47430087846761,3.97563954524053,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-15,infections,0.1,1,2,1.66666666666667,2.5,2.95,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-15,Rt,2.26058538049512,2.5859931577793,2.85849016197917,2.97471287058528,3.35867263828905,3.97563954524053,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-15,infections,0.1,1,2,1.66666666666667,2.5,2.95,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-15,Rt,2.26058538049512,2.5859931577793,2.85849016197917,2.97471287058528,3.35867263828905,3.97563954524053,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-15,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-15,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-15,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-15,infections,0.1,1,2,1.66666666666667,2.5,2.95,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-15,Rt,2.26058538049512,2.5859931577793,2.85849016197917,2.97471287058528,3.35867263828905,3.97563954524053,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-16,infections,0.225,1,2,2.4,3.75,5,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-16,Rt,2.29195153687498,2.5859931577793,2.85028877144789,2.97650540448244,3.35867263828905,3.97563954524053,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-16,infections,0.225,1,2,2.4,3.75,5,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-16,Rt,2.29195153687498,2.5859931577793,2.85028877144789,2.97650540448244,3.35867263828905,3.97563954524053,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-16,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-16,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-16,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-16,infections,0.225,1,2,2.4,3.75,5,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-16,Rt,2.29195153687498,2.5859931577793,2.85028877144789,2.97650540448244,3.35867263828905,3.97563954524053,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-17,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-17,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-17,infections,1,1.5,3.5,3.2,4.75,5,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-17,Rt,2.32546073268463,2.64,2.96669779680912,3.03015083235073,3.47430087846761,3.97563954524053,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-17,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-17,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-17,infections,1,1.5,3.5,3.2,4.75,5,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-17,Rt,2.32546073268463,2.64,2.96669779680912,3.03015083235073,3.47430087846761,3.97563954524053,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-17,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-17,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-17,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-17,infections,1,1.5,3.5,3.2,4.75,5,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-17,Rt,2.32546073268463,2.64,2.96669779680912,3.03015083235073,3.47430087846761,3.97563954524053,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-18,deaths,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-18,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-18,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-18,infections,0,1,3,2.6,4,6.3,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-18,Rt,2.29057107798936,2.56200136008492,2.81288202737351,2.93398253567527,3.31419313989365,3.92633744723016,Additional 50% Reduction,El Salvador,SLV,2020-06-01,v2
2020-02-18,deaths,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-18,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-18,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-18,infections,0,1,3,2.6,4,6.3,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-18,Rt,2.29057107798936,2.56200136008492,2.81288202737351,2.93398253567527,3.31419313989365,3.92633744723016,Maintain Status Quo,El Salvador,SLV,2020-06-01,v2
2020-02-18,deaths,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-18,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
2020-02-18,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,El Salvador,SLV,2020-06-01,v2
