date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-27,deaths,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-27,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-27,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-27,infections,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-27,Rt,2.1,2.3,2.4,2.452,2.6625,2.82625,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-27,deaths,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-27,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-27,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-27,infections,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-27,Rt,2.1,2.3,2.4,2.452,2.6625,2.82625,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-27,deaths,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2020-06-01,v2
2020-01-27,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2020-06-01,v2
2020-01-27,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2020-06-01,v2
2020-01-27,infections,0,0,0,0,0,0,Relax Interventions 50%,Serbia,SRB,2020-06-01,v2
2020-01-27,Rt,2.1,2.3,2.4,2.452,2.6625,2.82625,Relax Interventions 50%,Serbia,SRB,2020-06-01,v2
2020-01-28,deaths,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-28,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-28,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-28,infections,0,0,1,1.57142857142857,2.5,4.7,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-28,Rt,2.1,2.3,2.4,2.452,2.6625,2.82625,Additional 50% Reduction,Serbia,SRB,2020-06-01,v2
2020-01-28,deaths,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
2020-01-28,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Serbia,SRB,2020-06-01,v2
